2558-03-17 10:45:13,327 [ModalContext] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2558-03-17 14:18:28,906 [Worker-31] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:18:28,907 [Worker-31] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
2558-03-17 14:19:19,499 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:19:19,500 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\main\resources
2558-03-17 14:19:19,501 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:19:19,502 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
2558-03-17 14:20:04,181 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:20:04,183 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\main\resources
2558-03-17 14:20:04,184 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:20:04,185 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
2558-03-17 14:20:13,805 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:20:13,806 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\main\resources
2558-03-17 14:20:13,808 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:20:13,809 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
2558-03-17 14:23:22,977 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:23:22,978 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\main\resources
2558-03-17 14:23:22,980 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:23:22,980 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
2558-03-17 14:23:42,778 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:23:42,779 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\main\resources
2558-03-17 14:23:42,782 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:23:42,783 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
2558-03-17 14:23:55,676 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:23:55,678 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\main\resources
2558-03-17 14:23:55,683 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:23:55,686 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
2558-03-17 14:24:06,458 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:24:06,459 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\main\resources
2558-03-17 14:24:06,460 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:24:06,461 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
2558-03-17 14:24:38,512 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:24:38,514 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\main\resources
2558-03-17 14:24:38,518 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:24:38,520 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
2558-03-17 14:24:50,379 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:24:50,379 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\main\resources
2558-03-17 14:24:50,381 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2558-03-17 14:24:50,381 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\58Prj\java-cookbook\java-cookbook\src\test\resources
